SMILES,IC50,Number_of_Atoms,Voronoi_Entropy
C1=CC(=CC=C1C(=C(C#N)C(=O)NC2=CC=C(C=C2)F)O)Cl,234.0,22,1.0775733728921972
C1COC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)F,234.0,26,0.8314025204956377
C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=CC=C3O,236.0,17,1.0821955300387673
CCOC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,236.0,29,0.9097077103274986
CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)N(C)N(CCC(=O)N)C#N)NC(=O)OCC2=CC=CC=C2,236.0,39,1.389741396733978
C1CCC2=C(C=NC=C2C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,239.0,25,0.8033149761408755
C1COCCN1CCN2C(=O)C3=CC=CC=C3[Se]2,240.0,18,1.0608569471580214
C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)C=CC4=CC=CC=C4,240.0,39,1.2720898688202853
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,240.0,34,0.9950269901795212
C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)CCl,240.0,34,1.2084138426125406
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C(C2=CC=CC=C2)N(C)C,241.0,32,1.3655864093679217
C1CNC2=C(C=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)C#N,242.0,26,0.936888307539016
CN1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,246.0,25,0.8033149761408755
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)F,246.0,27,1.2422550455140853
C1C(C2=C(CN1S(=O)(=O)C3COC3)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,246.0,31,1.3377348363780972
CCOC(=O)C1C(O1)C(=O)N(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)(C)C)NC(=O)CCCC#C,246.0,40,1.381145568470182
C1CNC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)Cl,248.0,26,0.8314025204956377
CCCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,250.0,34,1.0949797342037142
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCCC23CC4CC(C2)CC(C4)C3,250.0,38,1.3473080095562247
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,390.0,33,1.1177327443974299
C1C(C2=C(CN1C(=O)N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,250.0,27,0.8082699580001821
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,250.0,36,1.3645677563650134
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,250.0,33,1.123696198583954
CC(C)(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC=CN=C1,250.0,29,1.2446725381717776
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C(C2CCCCC2)OC,254.0,31,1.353927191055829
CC1=C(SC(=N1)C(F)(F)F)C(=O)NC(CC(C)(C)C)C(=O)NC(CC2CCNC2=O)C#N,254.0,32,1.2510583317959272
CC1=CC(=NC(=C1C#N)SC2=NC=NC3=C2N=NN3CC4=CC=CC=C4)C,649.0,27,1.205697772011519
CC1=C(C(=NN1C)C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,255.0,44,1.4637172030355277
COC1=CC=CC=C1N2C(=O)C3=CC=CC=C3[Se]2,256.0,18,1.0888999753452238
CS(=O)(=O)N1CC(C2=CC(=C(C=C2C1)F)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,258.0,29,1.164821376724465
C1CNC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,720.0,24,0.8304717124362917
C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=C(C=C3)[N+](=O)[O-],260.0,19,1.077556327066801
CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=C(C=C3)C(F)(F)F)C,260.0,24,0.8760918930634294
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC3CC=CC(C3)C2,300.0,36,1.3677086370081915
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC2CC3CC2C=C3,260.0,30,1.2406842919533958
CC1=C(C=CC(=C1)C2=CN=CO2)N(C(C3=CN=CN=C3)C(=O)NC4CCCCC4)C(=O)CCl,260.0,33,1.3113319996707051
C1CCC(CC1)CCN(C2=CC(=CC=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,981.0,29,1.1615913343294533
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)C(F)(F)F,261.0,34,1.267512898875566
COC1=CC=CC=C1NC(=O)C2=CC=CC=C2[Se][Se]C3=CC=CC=C3C(=O)NC4=CC=CC=C4OC,263.0,36,0.45056120886630463
C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)C=C(C=C2)Cl,322.0,25,0.8608513906312316
C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2Cl)Cl,298.0,25,0.8033149761408755
CN1N=CC(=N1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,268.0,33,1.3170769416909198
C1=C(C=NC=C1Cl)OC(=O)C2=CSC=N2,270.0,15,0.6931471805599453
CC(C)C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(C)NC(=O)C,270.0,36,0.9890938651821026
CCCCCC12CCC(CC1)(CC2)COC(=O)NC(CC(C)C)C(=O)NC(CC3CCNC3=O)C=O,310.0,36,1.430284857674161
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCCC23CC4CC(C2)CC(C4)C3,270.0,34,1.267512898875566
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CNN=C5,334.0,32,1.1922589317770562
C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,270.0,34,0.9950269901795212
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,270.0,31,1.0844458991370884
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,270.0,34,0.9950269901795212
CNC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,272.0,28,0.8277381569989198
C1C(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,555.0,23,1.1952684170869836
C1C(CN1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,274.0,31,1.3377348363780972
CN(C)C(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,275.0,29,1.0102099474266797
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CC(CCC(C(=O)O)N)N)O)O)N,360.0,27,1.1137712633489112
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,280.0,21,0.7902679680745903
C1=CC=C(C=C1)COC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,280.0,37,1.1609816602394223
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC2CC3CC=CC(C3)C2,310.0,32,1.375647589003479
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC3CC2C=C3,280.0,34,1.3416881908774518
CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,280.0,31,1.327362863420189
CC(C)(C)C1=CC=C(C=C1)N(C(C2=NC=CN=C2)C(=O)NC3CCCCC3)C(=O)CCl,280.0,31,1.1513796233296811
C1CCC(C1)C2=CC=C(C=C2)N(C(C3=CN=CC=C3)C(=O)NCCC4=CC(=CC=C4)F)C(=O)C5=CC=CO5,282.0,38,1.2941845428361096
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(C=CC(=C3N2)C(F)(F)F)OC)C(F)(F)F,283.0,40,1.4702021719788116
CN(C)C1=CC=C(C=C1)N(CC2=CSC=C2)C(=O)CC3=CN=CC4=CC=CC=C43,834.0,29,1.0132690262497301
CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)OCC2=CC=CC=C2,286.0,41,1.278499539664488
CN(C)C1=CN=C(C=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CC3=CN=CC4=CC=CC=C43,337.0,31,0.8568409950394724
C1C(C2=C(CN1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,288.0,24,0.8304717124362917
C1CS(=O)(=O)C2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,288.0,26,0.868719682914265
C1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,324.0,24,0.8304717124362917
C1CCC(CC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,290.0,32,0.9191738293819783
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,290.0,33,1.123696198583954
C1CCC(CC1)CC(C(=O)NN(CC2CCNC2=O)C(=O)CF)NC(=O)C3=CC4=CC=CC=C4N3,290.0,35,1.1778210141494905
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CN=CN4,292.0,37,1.2023982217183018
CCN1C(=C(C(=N1)C)Br)C(=O)NC(CC(C)(C)C)C(=O)NC(CC2CCNC2=O)C#N,297.0,31,1.4486099965368107
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=NN5C=CC=CC5=C4,299.0,32,1.3306281089500502
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=NN5C=CC=CC5=C4,299.0,32,1.3306281089500502
CC1=CC(=C(C=C1Cl)Cl)S(=O)(=O)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],300.0,28,1.2360529342595539
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C,600.0,39,1.3181602554389003
CCCCCC12CCC(CC1)(CC2)COC(=O)NC(CC(C)C)C(=O)NC(CC3CCNC3=O)C(O)S(=O)(=O)[O-],310.0,40,1.5556646696181335
C1CCC(C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,300.0,32,1.1322915013076411
CC(C1=CC=C(C=C1)Br)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Cl)Cl,300.0,37,0.7795536050790829
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl)(F)F,300.0,35,0.869068898856834
COC1=CC=CC2=C1C=C(N2)C(=O)NC(CCC(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N,302.0,34,1.3975460882321453
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=C(C=C3)C(F)(F)F,302.0,34,1.3817860322593332
CC1=C(C=NN1C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,306.0,43,1.4403438923976526
CC1=NC=C(N1)CN2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=C5C=C(C=CC5=CN=C4)F,307.0,32,1.1375610820539093
COC1(CCOC2=CC(=C(C=C21)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,463.0,27,1.2422550455140853
C1=CC2=C(C=CN2)C=C1C(=O)OC3=CC(=CN=C3)Cl,310.0,19,0.9404479886553263
CC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)C(=O)OC4=CC(=CN=C4)Cl,310.0,29,1.319545463249337
C1CC1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,310.0,30,1.1921945007602976
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,310.0,33,1.123696198583954
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,310.0,33,1.123696198583954
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,310.0,31,1.0844458991370884
CC1=CC(=CC(=C1)Cl)CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,418.0,34,1.1051267888104863
C1COC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)F,314.0,26,0.8314025204956377
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CC=C(O4)Cl,515.0,38,1.183873947814816
C1=CC(=CC=C1C2=NN=C(O2)SC3=NC=C(S3)[N+](=O)[O-])Cl,881.0,21,1.0670895187820832
CN(C(=O)C(CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=CC=C3)C#N,320.0,33,1.294447134187166
CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC5=C(C=C4)OCO5,980.0,31,1.2396080398477984
C1CNC2=CC=CC(=C21)C(=O)OC3=CC(=CN=C3)Cl,320.0,19,1.0751393240053735
CC1=CC(=NO1)C(=O)NC(CC2CC2)C(=O)NN(CCC(=O)N)C(=O)C(F)Cl,320.0,28,1.2406842919533958
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=C(C=C3)F)Cl,374.0,22,0.9251290835720823
C1=CC=C2C(=C1)N=C(O2)SCC3=NC4=C(N3CCO)C=C(C=C4)Cl,327.0,24,1.320888343149322
C1CCC(C1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,328.0,35,1.2087598339150845
CC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,330.0,17,1.0986122886681096
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2,330.0,33,1.3324314110748812
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NCC2=CC=CC=C2)NC(=O)C=CC3=CC=CC=C3,330.0,39,1.2253397900924436
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCOC5,330.0,35,1.3673623828778028
CNC(=O)CN1CC(C2=C(C1=O)C=CC(=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)S(=O)(=O)C,330.0,34,1.143277220403976
C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,330.0,33,0.7621042220469585
CC(C)(C)OC(=O)NCN1C(=O)C2=CC=CC=C2[Se]1,330.0,19,1.2206072645530175
C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(CCC3=CC(=CC=C3)F)C(=O)CCl,330.0,30,1.0738313231858438
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)C(F)Cl)(F)F,330.0,35,0.9999375490272633
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(C)Cl)NC(=O)OCC1=CC=CC=C1,330.0,30,0.9724399117161489
CC1=C2C(=CC=C1)C=NC=C2NC(=O)CC3=CC(=CC=C3)Cl,331.0,22,1.0751393240053735
C1=CC=C(C(=C1)C(=O)OC2=CC(=CN=C2)Cl)[N+](=O)[O-],333.0,19,0.7214636866925115
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CN=C(C=C4)C5=CNN=C5,336.0,32,1.1922589317770562
CC1=C(C2=C(N1S(=O)(=O)C)C=CC(=C2)N(C(=O)C3=CC=CO3)S(=O)(=O)C)C(=O)OC,935.0,30,1.3679648549368266
C1C(C2=C(CN1CC#N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,335.0,27,0.8608513906312316
C1=CC=C(C(=C1)C(=O)NC2=CC=CC=C2O)[Se][Se]C3=CC=CC=C3C(=O)NC4=CC=CC=C4O,339.0,34,1.0361987848192837
COC1=CC=CC(=C1)C(=O)OC2=CC(=CN=C2)Cl,340.0,18,0.9502705392332347
CC(C)C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(CO)NC(=O)C,340.0,37,0.9890938651821026
C1=CC(=C2C(=C1)NC=N2)C(=O)OC3=CC(=CN=C3)Cl,340.0,19,1.0751393240053735
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,340.0,33,1.123696198583954
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,340.0,31,1.0844458991370884
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2(CCC2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,348.0,41,1.4810194128945562
C1=CC=C2C(=C1)C(=O)N([Se]2)CCC(=O)O,350.0,15,1.0821955300387673
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCCCC2,820.0,32,1.2736474290365023
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COP(=O)(O)O)NC(=O)C2=CC3=C(N2)C=CC=C3OC,350.0,38,1.4035444402084123
CC(C)(C1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=C3C=C(C=C4)Cl)O,353.0,28,1.3784974217829837
C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)OC4=CC(=CN=C4)Cl,354.0,23,0.937155853065701
CC(=O)N1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,379.0,27,0.7867012379169144
C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,424.0,24,0.8304717124362917
COC(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,360.0,20,1.0579054247036734
C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl)(F)F,360.0,34,0.9950269901795212
C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=O)O2,363.0,18,0.5982695885852573
C1CC1C2=C(C=NN2C(=O)C3=CC=CS3)C#N,363.0,17,0.9649629230074277
C1COC2=C(C13C(=O)N(C(=O)N3)C4=CN=CC5=CC=CC=C54)C=C(C=C2)Cl,364.0,27,1.1246702892376168
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C,370.0,33,1.3349072866324543
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CC3CCC(C2)N3C(=O)OCC4=CC=CC=C4,370.0,44,1.5664060284528256
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CN=C3)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,540.0,33,1.1177327443974299
CC1=CC=C(C=C1)S(=O)(=O)N2C=CC3C2C=CC(=C3)C(=O)OC4=CC(=CN=C4)Cl,370.0,29,1.319545463249337
CNC1=CC=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,375.0,33,1.2990852354988427
CN(C)C1=CC=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,375.0,34,1.2992658888081015
CN(C)C1=CC=C(C=C1)CCC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,378.0,34,1.2992658888081015
CN(C)C1=CC=C(C=C1)CCC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,378.0,34,1.2992658888081015
C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=C(C=C3)C(=O)NCC4=CC=CO4,380.0,25,1.0821955300387671
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C(=O)N,440.0,28,1.1324163280102886
C=CCC1=CN(C2=CC=CC(=C21)C(=O)OC3=CC(=CN=C3)Cl)CC=C,380.0,25,1.2110440167801229
CC(C1=CN=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,380.0,35,1.1271721800781451
CC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,383.0,27,0.8082699580001821
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC(=C3)Cl)F,436.0,22,0.9799711820833054
C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CCl,386.0,23,0.5004024235381879
C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=C(C=C3)Cl,390.0,17,1.0986122886681096
CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(C)NC(=O)C(CO)NC(=O)C,390.0,42,0.9592548832791166
CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC(=CC=C4)NC(=O)C,390.0,32,1.2648667490341146
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CC3CCC(C2)N3C(=O)OCC4=CC=CC=C4,390.0,40,1.4476784319745266
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCCC5,390.0,35,1.3673623828778028
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,390.0,34,0.9950269901795212
CCCN(C(=O)CCl)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1,390.0,27,0.9302998331833918
CN(C)C1=CC=C(C=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CN3C4=CC=CC=C4N=N3,497.0,30,1.0738313231858438
COC1(CCOC2=CC(=C(C=C21)Cl)F)C(=O)NC3=CN=CC4=CC=CC=C43,392.0,27,1.2422550455140853
CN1C(=CN=N1)C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,397.0,32,1.0376517997982746
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)C#N)NC(=O)C=CC2=C(C=C(C=C2)Cl)Cl,398.0,36,1.3337917467579492
CC(=O)O[Hg]C1=CC=CC=C1,400.0,11,1.0397207708399179
CC(=O)N1C=CC2=C1C=CC(=C2)C(=O)OC3=CC(=CN=C3)Cl,400.0,22,1.1163670752893367
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C.[Na+],400.0,40,1.2788153807115297
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C,400.0,39,1.3181602554389003
C1CCC(CC1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,400.0,32,0.9191738293819783
CC(C)(C)OC(=O)CNC(=O)C(C1=CN=CC=C1)N(CCC2=CC(=CC=C2)F)C(=O)CCl,400.0,32,1.2554823251787535
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC(=C3)Cl)C#N,431.0,23,1.18030455699462
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC3=CC=CC=C32)C(=O)NCCC4=CC(=CC=C4)F)C(=O)C5=CC=CO5,403.0,41,1.1338815757516432
C1=CC=C2C(=C1)C(=O)N([Se]2)CC(=O)O,410.0,14,0.6829081047004717
C1=CC=C2C(=C1)C(=O)N(S2)CCO,410.0,13,0.9556998911125343
C1=C(C(=NC(=C1SC#N)N)N)SC#N,410.0,14,0.5004024235381879
C1=CC=C(C=C1)CCCN2C(=O)C3=CC=CC=C3S2,410.0,19,1.0888999753452238
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CC(=O)NC5,410.0,36,1.4276416016446258
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCC(CC2)(F)F,410.0,34,1.2790997988634962
C1COCCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,410.0,32,0.9191738293819783
C1COC2=C(C=CC=C2N1)C(=O)OC3=CC(=CN=C3)Cl,419.0,20,0.8675632284814612
C(C(CO)([N+](=O)[O-])Br)O,420.0,9,0.5623351446188083
CC1=CC(=CC=C1)C2CN(CC3=CC=CC=C23)C(=O)CCl,420.0,21,0.6901856760188042
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=NC=C2)C(=O)NC3CCCCC3)C(=O)CCl,420.0,31,1.1513796233296811
COC1=C(C=C(C=C1)C2CC(=NN2C(=O)CCl)C3=CC=CC=C3)OC,543.0,25,0.936888307539016
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)S(=O)(=O)C,424.0,30,1.4305622903362423
C1=CC(=CC(=C1)Cl)CC(=O)NC2=CN=CC3=C2C=CS3,425.0,20,0.9949236325717751
CS(=O)(=O)C1=CC2=CN=CC(=C2C=C1)NC(=O)C3CCOC4=C3C=C(C=C4)Cl,427.0,28,0.9580002800887726
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,430.0,36,1.3645677563650134
