CID,IC50,SMILES,MolecularWeight,NumAtoms,NumTorsions
71544385,230.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,600.7,44,14
154702369,230.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C(C)(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,556.6,40,12
154732743,230.0,C1=CC(=CC2=C1C=CN2)C(=O)OC3=NC=CC(=C3)Cl,272.68,19,2
155818922,230.0,CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)O,519.7,35,12
156907367,230.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,600.7,44,14
162533661,230.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C(C)(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,556.6,40,12
162533710,230.0,CC(C)(C)C1=CC=C(C=C1)N(C(=O)CCl)C(C)(C2=CN=CC=C2)C(=O)NC3CCCCC3,456.0,32,6
156907043,524.0,CC1CC(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,352.8,25,2
156906294,232.0,C1C(C2=C(CN1S(=O)(=O)CCO)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,445.9,30,5
54687595,234.0,C1=CC(=CC=C1C(=C(C#N)C(=O)NC2=CC=C(C=C2)F)O)Cl,316.71,22,3
156906280,234.0,C1COC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)F,374.8,26,2
3067580,236.0,C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=CC=C3O,290.19,17,1
156906334,236.0,CCOC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,409.9,29,3
162533810,236.0,CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)N(C)N(CCC(=O)N)C#N)NC(=O)OCC2=CC=CC=C2,536.6,39,12
156906419,239.0,C1CCC2=C(C=NC=C2C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,376.3,25,2
88598251,240.0,C1COCCN1CCN2C(=O)C3=CC=CC=C3[Se]2,311.25,18,3
155515803,240.0,C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)C=CC4=CC=CC=C4,530.6,39,13
162533620,240.0,C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,489.9,34,7
162533673,240.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)CCl,494.9,34,7
162396403,241.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C(C2=CC=CC=C2)N(C)C,441.6,32,9
156906498,242.0,C1CNC2=C(C=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)C#N,362.8,26,2
156906647,246.0,CN1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,351.8,25,2
156906288,246.0,COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)F,386.8,27,3
156906296,246.0,C1C(C2=C(CN1S(=O)(=O)C3COC3)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,457.9,31,4
156906454,246.0,CCOC(=O)C1C(O1)C(=O)N(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)(C)C)NC(=O)CCCC#C,565.7,40,15
156906423,248.0,C1CNC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)Cl,390.2,26,2
155803125,250.0,CCCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,482.9,34,7
156023302,250.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCCC23CC4CC(C2)CC(C4)C3,556.7,38,12
156027225,390.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,453.9,33,6
156906432,250.0,C1C(C2=C(CN1C(=O)N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,380.8,27,2
156907334,250.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,504.7,36,9
162533755,250.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,475.9,33,7
162680162,250.0,CC(C)(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC=CN=C1,430.9,29,8
162396379,254.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C(C2CCCCC2)OC,434.6,31,9
162396436,254.0,CC1=C(SC(=N1)C(F)(F)F)C(=O)NC(CC(C)(C)C)C(=O)NC(CC2CCNC2=O)C#N,473.5,32,7
2816136,649.0,CC1=CC(=NC(=C1C#N)SC2=NC=NC3=C2N=NN3CC4=CC=CC=C4)C,373.4,27,4
162396363,255.0,CC1=C(C(=NN1C)C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,608.7,44,13
88621311,256.0,COC1=CC=CC=C1N2C(=O)C3=CC=CC=C3[Se]2,304.21,18,2
156906282,258.0,CS(=O)(=O)N1CC(C2=CC(=C(C=C2C1)F)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,433.9,29,3
156907040,720.0,C1CNC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,337.8,24,2
3067569,260.0,C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=C(C=C3)[N+](=O)[O-],319.18,19,2
3164070,260.0,CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=C(C=C3)C(F)(F)F)C,337.26,24,1
156023281,300.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC3CC=CC(C3)C2,528.6,36,11
156023283,260.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC2CC3CC2C=C3,419.5,30,10
162533602,260.0,CC1=C(C=CC(=C1)C2=CN=CO2)N(C(C3=CN=CN=C3)C(=O)NC4CCCCC4)C(=O)CCl,467.9,33,7
156907108,981.0,C1CCC(CC1)CCN(C2=CC(=CC=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,407.9,29,5
162396426,261.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)C(F)(F)F,477.5,34,8
13673587,263.0,COC1=CC=CC=C1NC(=O)C2=CC=CC=C2[Se][Se]C3=CC=CC=C3C(=O)NC4=CC=CC=C4OC,610.4,36,9
156906643,322.0,C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)C=C(C=C2)Cl,356.8,25,2
156906736,298.0,C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2Cl)Cl,373.2,25,2
156906313,268.0,CN1N=CC(=N1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,482.9,33,4
16203796,270.0,C1=C(C=NC=C1Cl)OC(=O)C2=CSC=N2,240.67,15,2
56850859,270.0,CC(C)C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(C)NC(=O)C,504.6,36,13
156023295,310.0,CCCCCC12CCC(CC1)(CC2)COC(=O)NC(CC(C)C)C(=O)NC(CC3CCNC3=O)C=O,505.7,36,14
156023301,270.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCCC23CC4CC(C2)CC(C4)C3,475.6,34,11
156027232,334.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CNN=C5,442.9,32,6
162533701,270.0,C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,489.9,34,7
162533766,270.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
162533806,270.0,C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,506.0,34,7
156906434,272.0,CNC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,394.9,28,2
156906799,555.0,C1C(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,324.8,23,2
156906301,274.0,C1C(CN1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,456.9,31,4
156906304,275.0,CN(C)C(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,408.9,29,2
65482,360.0,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CC(CCC(C(=O)O)N)N)O)O)N,381.39,27,7
4477,280.0,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,327.12,21,3
155803120,280.0,C1=CC=C(C=C1)COC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,505.9,37,6
156023280,310.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC2CC3CC=CC(C3)C2,447.6,32,10
156023284,280.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC3CC2C=C3,500.6,34,11
162533666,280.0,CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,437.6,31,11
162533708,280.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=NC=CN=C2)C(=O)NC3CCCCC3)C(=O)CCl,443.0,31,6
156906936,282.0,C1CCC(C1)C2=CC=C(C=C2)N(C(C3=CN=CC=C3)C(=O)NCCC4=CC(=CC=C4)F)C(=O)C5=CC=CO5,511.6,38,9
162396413,283.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(C=CC(=C3N2)C(F)(F)F)OC)C(F)(F)F,575.5,40,9
154878601,834.0,CN(C)C1=CC=C(C=C1)N(CC2=CSC=C2)C(=O)CC3=CN=CC4=CC=CC=C43,401.5,29,6
11444522,286.0,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)OCC2=CC=CC=C2,572.7,41,15
156906741,337.0,CN(C)C1=CN=C(C=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CC3=CN=CC4=CC=CC=C43,430.9,31,6
156906351,288.0,C1C(C2=C(CN1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,337.8,24,2
156906972,288.0,C1CS(=O)(=O)C2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,386.9,26,2
156907039,324.0,C1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,336.8,24,2
162533594,290.0,C1CCC(CC1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,453.9,32,7
162533754,290.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,475.9,33,7
162680115,290.0,C1CCC(CC1)CC(C(=O)NN(CC2CCNC2=O)C(=O)CF)NC(=O)C3=CC4=CC=CC=C4N3,485.6,35,8
156907054,292.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CN=CN4,499.6,37,8
162396380,297.0,CCN1C(=C(C(=N1)C)Br)C(=O)NC(CC(C)(C)C)C(=O)NC(CC2CCNC2=O)C#N,495.4,31,8
155803077,299.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=NN5C=CC=CC5=C4,437.5,32,6
162533638,299.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=NN5C=CC=CC5=C4,437.5,32,6
2799606,300.0,CC1=CC(=C(C=C1Cl)Cl)S(=O)(=O)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],459.2,28,4
145946535,600.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C,578.7,39,10
156023296,310.0,CCCCCC12CCC(CC1)(CC2)COC(=O)NC(CC(C)C)C(=O)NC(CC3CCNC3=O)C(O)S(=O)(=O)[O-],586.8,40,15
162396338,300.0,C1CCC(C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,448.0,32,7
162396345,300.0,CC(C1=CC=C(C=C1)Br)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Cl)Cl,597.3,37,8
162533828,300.0,C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl)(F)F,498.9,35,7
162396382,302.0,COC1=CC=CC2=C1C=C(N2)C(=O)NC(CCC(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N,479.5,34,9
162396411,302.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=C(C=C3)C(F)(F)F,477.5,34,8
162396362,306.0,CC1=C(C=NN1C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,594.7,43,13
156906257,307.0,CC1=NC=C(N1)CN2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=C5C=C(C=CC5=CN=C4)F,449.9,32,4
156906654,463.0,COC1(CCOC2=CC(=C(C=C21)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,403.3,27,3
16204004,310.0,C1=CC2=C(C=CN2)C=C1C(=O)OC3=CC(=CN=C3)Cl,272.68,19,2
44580737,310.0,CC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)C(=O)OC4=CC(=CN=C4)Cl,426.9,29,4
156906292,310.0,C1CC1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,441.9,30,4
162533758,310.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,475.9,33,7
162533762,310.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,475.9,33,7
162533769,310.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
156027229,418.0,CC1=CC(=CC(=C1)Cl)CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,467.9,34,6
156906331,314.0,C1COC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)F,374.8,26,2
156907055,515.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CC=C(O4)Cl,534.0,38,8
2747285,881.0,C1=CC(=CC=C1C2=NN=C(O2)SC3=NC=C(S3)[N+](=O)[O-])Cl,340.8,21,4
24898024,320.0,CN(C(=O)C(CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=CC=C3)C#N,442.5,33,9
46174170,980.0,CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC5=C(C=C4)OCO5,416.5,31,5
156600307,320.0,C1CNC2=CC=CC(=C21)C(=O)OC3=CC(=CN=C3)Cl,274.70,19,2
162680161,320.0,CC1=CC(=NO1)C(=O)NC(CC2CC2)C(=O)NN(CCC(=O)N)C(=O)C(F)Cl,417.8,28,9
156906712,374.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=C(C=C3)F)Cl,314.7,22,3
7756566,327.0,C1=CC=C2C(=C1)N=C(O2)SCC3=NC4=C(N3CCO)C=C(C=C4)Cl,359.8,24,5
156023329,328.0,C1CCC(C1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,482.0,35,6
935415,330.0,CC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,241.31,17,1
154584300,330.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2,484.5,33,11
155568446,330.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NCC2=CC=CC=C2)NC(=O)C=CC3=CC=CC=C3,532.6,39,13
155801623,330.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCOC5,490.7,35,9
156906179,330.0,CNC(=O)CN1CC(C2=C(C1=O)C=CC(=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)S(=O)(=O)C,501.0,34,5
162396334,330.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,462.0,33,7
162533675,330.0,CC(C)(C)OC(=O)NCN1C(=O)C2=CC=CC=C2[Se]1,327.25,19,2
162533717,330.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(CCC3=CC(=CC=C3)F)C(=O)CCl,431.9,30,8
162533733,330.0,C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)C(F)Cl)(F)F,524.0,35,7
162680086,330.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(C)Cl)NC(=O)OCC1=CC=CC=C1,440.9,30,10
156906899,331.0,CC1=C2C(=CC=C1)C=NC=C2NC(=O)CC3=CC(=CC=C3)Cl,310.8,22,3
16204115,333.0,C1=CC=C(C(=C1)C(=O)OC2=CC(=CN=C2)Cl)[N+](=O)[O-],278.65,19,3
156027235,336.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CN=C(C=C4)C5=CNN=C5,443.9,32,6
22333239,935.0,CC1=C(C2=C(N1S(=O)(=O)C)C=CC(=C2)N(C(=O)C3=CC=CO3)S(=O)(=O)C)C(=O)OC,454.5,30,5
156906256,335.0,C1C(C2=C(CN1CC#N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,376.8,27,3
13673571,339.0,C1=CC=C(C(=C1)C(=O)NC2=CC=CC=C2O)[Se][Se]C3=CC=CC=C3C(=O)NC4=CC=CC=C4O,582.4,34,7
16204324,340.0,COC1=CC=CC(=C1)C(=O)OC2=CC(=CN=C2)Cl,263.67,18,3
56849970,340.0,CC(C)C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(CO)NC(=O)C,520.6,37,14
156907347,340.0,C1=CC(=C2C(=C1)NC=N2)C(=O)OC3=CC(=CN=C3)Cl,273.67,19,2
162533757,340.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,475.9,33,7
162533767,340.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
156882228,348.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2(CCC2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,568.7,41,13
13713086,350.0,C1=CC=C2C(=C1)C(=O)N([Se]2)CCC(=O)O,270.15,15,3
154584285,820.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCCCC2,476.6,32,10
154699467,350.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COP(=O)(O)O)NC(=O)C2=CC3=C(N2)C=CC=C3OC,552.5,38,13
156906154,353.0,CC(C)(C1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=C3C=C(C=C4)Cl)O,395.9,28,3
162533822,354.0,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)OC4=CC(=CN=C4)Cl,326.8,23,2
156906646,379.0,CC(=O)N1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,379.8,27,2
154861511,424.0,C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,338.8,24,2
13346521,360.0,COC(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,285.3,20,2
162533703,360.0,C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl)(F)F,489.9,34,7
589883,363.0,C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=O)O2,238.24,18,2
2822904,363.0,C1CC1C2=C(C=NN2C(=O)C3=CC=CS3)C#N,243.29,17,2
156906822,364.0,C1COC2=C(C13C(=O)N(C(=O)N3)C4=CN=CC5=CC=CC=C54)C=C(C=C2)Cl,379.8,27,1
155801622,370.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C,462.6,33,8
156023293,370.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CC3CCC(C2)N3C(=O)OCC4=CC=CC=C4,637.7,44,12
156027230,540.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CN=C3)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,454.9,33,6
162533669,370.0,CC1=CC=C(C=C1)S(=O)(=O)N2C=CC3C2C=CC(=C3)C(=O)OC4=CC(=CN=C4)Cl,428.9,29,4
155803080,375.0,CNC1=CC=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,452.5,33,8
162533641,375.0,CN(C)C1=CC=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,466.6,34,8
155803084,378.0,CN(C)C1=CC=C(C=C1)CCC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,468.6,34,9
162533645,378.0,CN(C)C1=CC=C(C=C1)CCC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O,468.6,34,9
16749979,380.0,C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=C(C=C3)C(=O)NCC4=CC=CO4,350.4,25,4
156027211,440.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C(=O)N,391.4,28,6
156907342,380.0,C=CCC1=CN(C2=CC=CC(=C21)C(=O)OC3=CC(=CN=C3)Cl)CC=C,352.8,25,6
162533838,380.0,CC(C1=CN=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,503.9,35,7
156906431,383.0,CC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,379.8,27,2
156906720,436.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC(=C3)Cl)F,314.7,22,3
357002,386.0,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CCl,328.8,23,4
11219195,390.0,C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=C(C=C3)Cl,261.73,17,1
56849839,390.0,CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(C)NC(=O)C(CO)NC(=O)C,585.7,42,16
86276129,390.0,CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC(=CC=C4)NC(=O)C,429.6,32,6
156023292,390.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CC3CCC(C2)N3C(=O)OCC4=CC=CC=C4,556.6,40,11
156907317,390.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCCC5,488.7,35,9
162533609,390.0,C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,489.9,34,7
162680101,390.0,CCCN(C(=O)CCl)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1,397.9,27,9
156907083,497.0,CN(C)C1=CC=C(C=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CN3C4=CC=CC=C4N=N3,419.9,30,6
156906499,392.0,COC1(CCOC2=CC(=C(C=C21)Cl)F)C(=O)NC3=CN=CC4=CC=CC=C43,386.8,27,3
156906316,397.0,CN1C(=CN=N1)C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,446.9,32,3
165112127,398.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)C#N)NC(=O)C=CC2=C(C=C(C=C2)Cl)Cl,535.4,36,10
16682730,400.0,CC(=O)O[Hg]C1=CC=CC=C1,336.74,11,2
44580736,400.0,CC(=O)N1C=CC2=C1C=CC(=C2)C(=O)OC3=CC(=CN=C3)Cl,314.72,22,2
145975487,400.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C.[Na+],600.7,40,10
154732799,400.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C,577.7,39,10
162533611,400.0,C1CCC(CC1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,453.9,32,7
162533719,400.0,CC(C)(C)OC(=O)CNC(=O)C(C1=CN=CC=C1)N(CCC2=CC(=CC=C2)F)C(=O)CCl,463.9,32,9
156906722,431.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC(=C3)Cl)C#N,321.8,23,3
156906917,403.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC3=CC=CC=C32)C(=O)NCCC4=CC(=CC=C4)F)C(=O)C5=CC=CO5,549.6,41,8
368651,410.0,C1=CC=C2C(=C1)C(=O)N([Se]2)CC(=O)O,256.13,14,2
457527,410.0,C1=CC=C2C(=C1)C(=O)N(S2)CCO,195.24,13,2
